["Middle East News", "Saudi Arabia\u2019s anxieties deepened further as the oil glut created by U.S. production grew and sent prices plummeting in 2014. The nuclear deal, achieved in July 2015 by the U.S. and other world powers over Saudi Arabia\u2019s objections, freed Iran to expand oil production, often in direct competition with Saudi Arabia. Iran now aims to increase production by as much as 1 million barrels a day by year\u2019s end. That has made competition between Iran and Saudi Arabia a dominant theme of oil markets as petroleum states increasingly look for ways to restrain production. Saudi Arabia has so far refused to go along with any plan by producers to rein in production without Iran\u2019s agreeing to participate. Iran has flatly ruled that out. Riyadh\u2019s position prompted the collapse of talks among oil states last weekend. \u201cIran has made clear all along that it wasn\u2019t going to restrain production,\u201d said Jim Krane, a fellow at Rice University\u2019s Baker Institute for Public Policy. Saudi Arabia has used its position as the largest producer in the Organization of the Petroleum Exporting Countries to keep Iran from profiting. Saudi Arabia and its Sunni Gulf allies have kept the oil taps wide open over the past year and a half, flooding the global market and keeping prices low. \u201cSaudi Arabia has supplied so much oil that oil is now cheaper than water,\u201d said Hassan Fadai,  an electrical engineer in Tehran. \u201cIt thinks it can harm the Islamic Republic in this way.\u201d"]
["Middle East News", "While officials in the U.S. and Saudi Arabia say the two still cooperate closely on security, particularly on counterterrorism, Riyadh has become more self-reliant. On one hand that is a success for Mr. Obama, who has sought to create an environment in which America\u2019s Middle East allies rely less on the U.S. White House officials have described this week\u2019s summit with Gulf states in Riyadh, which follows one last year in the U.S., as intended for the U.S. to help them enhance and integrate their military and security capabilities so they can be more self-reliant. \u201cUltimately, it\u2019s not the job of the president of the United States to solve every problem in the Middle East,\u201d Mr. Obama said last year after securing the Iran nuclear deal. But fostering more independence among allies risks reduced U.S. leverage in the region. Saudi Arabia has adopted a more aggressive foreign policy and military posture that increasingly defies Washington. \u201cAlthough we do not like Obama\u2019s withdrawal policy, he did us a favor: He made us realize our own strengths,\u201d said Jamal Khashoggi,  a prominent Saudi columnist and political analyst. \u201cNow, Saudi Arabia takes initiative. We take matters in our own hands.\u201d Since Saudi Arabia severed ties with Iran, it has pursued a with-us-or-against-us strategy in efforts to assemble a broad anti-Tehran bloc among its allies. A meeting last week of the 57-nation Organization of Islamic Cooperation, for instance, ended with a strongly-worded statement accusing Iran of supporting terrorism and interfering in Arab affairs."]
["Middle East News", "Iranian Foreign Minister Javad Zarif has blamed Saudi Arabia for the censure. \u201cConflicts between countries should be solved via bilateral diplomatic efforts and should not be on the agenda of a multilateral meeting,\u201d Mr. Zarif said, according to IRNA. Those who haven\u2019t joined Saudi Arabia in efforts to isolate Iran have found themselves isolated. Riyadh recently suspended $3 billion in pledged military aid to Lebanon, citing the rising influence of Hezbollah, the Iran-backed political and militant group. U.S. officials have warned Saudi Arabia that its hard-line stance risked driving Lebanon further into the hands of Iran. The challenges in the U.S.-Iran-Saudi dynamics have played out most prominently in Syria and Yemen. In Syria, Saudi Arabia and other Gulf states wanted the U.S. to intervene early into the five-year conflict. They saw the conflict as an opportunity to topple Iran-backed Syrian President Bashar al-Assad and pushed the U.S. to back opposition fighters. Mr. Obama resisted but drew his \u201cred line\u201d on Mr. Assad\u2019s using chemical weapons. When the Syrian regime did so in 2013, Mr. Obama prepared to take military action, then pulled back after Russia offered to negotiate a deal to remove chemical weapons from Syria. Mr. Obama has since launched a military campaign to fight Islamic State in Syria and Iraq but has left the future of Mr. Assad up to negotiations over a political transition in Syria. Disappointed, Saudi Arabia and other Gulf states have questioned whether they can rely on the U.S. after Mr. Obama softened his position that Mr. Assad must step down as part of any political agreement. Now the White House says he could stay in power as part of a transition."]
["Middle East News", "In March last year, Saudi Arabia began the military campaign against Yemen\u2019s Houthi rebels with the aim of restoring Abed Rabbo Mansour Hadi to the presidency. The Houthis practice an offshoot of Shiite Islam, and Riyadh and its Arab coalition allies see the group as a proxy of Iran. Saudi Arabia sees the fight as part of its broader confrontation with Iran for power and influence in the Middle East. Iran supports the Houthis politically but has denied supplying them weapons, despite several seizures of weapons caches by Western navies in recent months near the Yemeni coast. While the U.S. isn't part of the Saudi-led coalition, it supported the intervention and over time stepped-up its logistical and intelligence assistance to campaign. Saudi Arabia also has become more of a target within the U.S. Last week, two U.S. senators introduced legislation that would restrict the sales of air-to-ground munitions to Saudi Arabia until it can demonstrate its commitment to combating terrorism and preventing civilian casualties. Riyadh also has come under renewed scrutiny for long-reputed ties between prominent Saudis and the Sept. 11 attack plotters, and U.S. lawmakers are pushing legislation to permit lawsuits against Saudi Arabia and other countries. The White House has threatened to veto that bill, if passed. \u2014Asa Fitch in Dubai and Bill Spindle in New York contributed to this article.  Write to Carol E. Lee at carol.lee@wsj.com and Margherita Stancati at margherita.stancati@wsj.com "]
["Middle East News", "\n              {{summary.headline}}\n             THANKS FOR READING The Wall Street Journal Continue Reading Your Article With a WSJ Membership Copyright \u00a92017 Dow Jones & Company, Inc. All Rights Reserved."]
["Technology", "Lyft Adds NuTonomy as Another Driverless-Car Partner - WSJ"]
["China's World", "China\u2019s Inaction on North Korea Risks a New Nuclear Arms Race  - WSJ"]
["World News", "Italy\u2019s Upstart 5 Star Movement Looks to Candidate With Mainstream Appeal       - WSJ"]
["Technology", "Uber Must Temper Style Without Changing Formula for Success - WSJ"]
["The Outlook", "\n    Hard Lessons From the Federal Student-Loan Program\u2019s Coming $36 Billion Shortfall - WSJ\n   Hard Lessons From the Federal Student-Loan Program\u2019s Coming $36 Billion Shortfall Prospect of taxpayer losses increases the chances that Congress will make major changes to the program The U.S. government earns billions of dollars every year in interest on loans it has made to 43 million American undergraduates, graduate students, and parents of undergrads\u2014but losses from those not repaying are projected to mount and could eat up all the gains.Photo: Leisa Thompson/The Ann Arbor News/Associated Press By \nJosh Mitchell\n U.S. officials have long maintained the federal government would make a profit on its $1.4 trillion student loan portfolio or at least break even, but two recent reports suggest just the opposite will be the case. Government lending to college and graduate students could soon become an immense drain on federal coffers, worsening an already deteriorating U.S. budget picture. The Education Department\u2019s inspector general, an agency watchdog, in a report released last week said the profitability of the U.S. federal student-lending...\n U.S. officials have long maintained the federal government would make a profit on its $1.4 trillion student loan portfolio or at least break even, but two recent reports suggest just the opposite will be the case. Government lending to college and graduate students could soon become an immense drain on federal coffers, worsening an already deteriorating U.S. budget picture."]
["The Outlook", "The Education Department\u2019s inspector general, an agency watchdog, in a report released last week said the profitability of the U.S. federal student-lending program is being squeezed because millions of Americans who borrowed heavily in recent years\u2014including many graduate students\u2014are flocking into a program to have substantial portions of their debts forgiven.  Students who borrowed in the fiscal year ended Sep. 30, 2015, and enrolled in such \u201cincome-driven repayment\u201d plans, for example, are expected to pay back $11.5 billion less than they took to pay tuition and other schooling costs. The government still earns billions of dollars every year in interest on the loans it has made to 43 million American undergraduates, graduate students and parents of undergrads. But the losses from those not repaying are now projected to mount and could eat up all of the gains. It is hard to get precise estimates, but the Education Department\u2019s annual financial report, released in November, offered a clue. A footnote in the report projected that money coming in for government student loan and guarantee programs will be $36 billion short of what\u2019s needed to cover outstanding debt and accrued interest. A year earlier, the department projected the shortfall at $8.4 billion, while in prior years it projected the program would generate billions of dollars in taxpayer surpluses. The latest report explained that one reason for the sharp switch was the rise of income-driven repayment plans. These plans set monthly payments as a share of a borrower\u2019s income and then forgive any balance that remains after 10, 20 or 25 years, depending on the borrower\u2019s work status and loan size."]
["The Outlook", "While that $36 billion projection doesn\u2019t quite compare to the $4 trillion federal budget, it\u2019s still an immense sum. To put it in perspective, the government ultimately paid $33 billion in its response to the financial crisis through the Troubled Asset Relief Program, according to the Congressional Budget Office. The prospect of taxpayer losses on student loans increases the chances that Congress will make major changes to the program, such as eliminating debt-forgiveness options or placing new dollar limits on how much individuals can borrow. Congressional Republicans have proposed such changes. Moreover, the risk of a flood of red ink highlights what analysts across the political spectrum agree has become an inefficient system that for years directed funds to universities as they raised prices, with little regard for the creditworthiness of borrowers. The government expanded lending to help students pay for college, and it consistently estimated the program would return tens of billions of dollars in profits. Budget officials from the Education Department and Congress said that while taxpayers would end up covering a big chunk of unpaid loans\u2014including $108 billion in forgiven debt, according to a 2016 estimate by the Government Accountability Office\u2014enough borrowers would repay their debts with interest to maintain a surplus. Critics inside and outside the government have said faulty accounting methods overstated how much money the program would bring in. A GAO study in 2016 called for major changes to the government\u2019s methods, including its assumptions for future interest rates, how much debt it would collect on defaulted loans, and how many students would enroll in debt-forgiveness programs. The Education Department said its November estimate of $36 billion in prospective losses reflected internal accounting changes designed to respond to the GAO concerns."]
["The Outlook", "\u201cThere\u2019s been a systematic underestimate of default rates,\u201d said Douglas Holtz-Eakin, a former CBO chief who heads the conservative group American Action Forum. He said he believed costs would rise further given low student-repayment trends of recent years. \u201cThis is the financial downside of government-credit intervention, whether it\u2019s direct loans or guarantees. And it turns out these are large numbers.\u201d Nearly five million direct-loan borrowers have defaulted, meaning they\u2019ve gone at least a year without making payments. Other borrowers, particularly those with graduate degrees, are refinancing at lower interest rates through private lenders such as Social Finance Inc., reducing the money the government expected to make on interest payments. Others are getting their debt obligations waived by the Education Department because investigators concluded their schools defrauded them with deceptive recruiting. Perhaps the biggest factor is a surge in borrowers enrolling in income-driven repayment. The plans, created by Congress in the 1990s and 2000s, are designed to help the neediest, for example those in low-paying jobs. They\u2019re also helping borrowers who went to pricey, prestigious schools and now work in white-collar jobs. About 6.5 million Americans owing $352.5 billion in federal loans are enrolled in the programs, Education Department figures show. That is up from 1.6 million borrowers owing $72.3 billion in early 2013.  Write to Josh Mitchell at joshua.mitchell@wsj.com "]
["The Outlook", " Corrections & Amplifications   The U.S. government profited from its bailout of Wall Street banks under the Troubled Asset Relief Program, according to the Congressional Budget Office. An earlier version of this article incorrectly suggested the bailout of banks cost taxpayers. The TARP\u200b program as a whole, which also included aid for auto companies and homeowners, cost the government\u200b $33 billion, but the component that helped banks returned a profit. (Feb. 6, 2018) \n              {{summary.headline}}\n             THANKS FOR READING The Wall Street Journal Continue Reading Your Article With a WSJ Membership Copyright \u00a92017 Dow Jones & Company, Inc. All Rights Reserved."]
["Heard on the Street", "\n    Why Spotify Won\u2019t Be the Netflix of Music  - WSJ\n   Why Spotify Won\u2019t Be the Netflix of Music  The streaming giant will only ever make as much money as music producers let it  Spotify\u2019s prospectus argues that \u201cpersonalization, not exclusivity, is key to our continued success.\u201dPhoto: hayoung jeon/EPA/Shutterstock By \nStephen Wilmot\n Musicians have long complained about the power of big record labels. Investors tempted to buy Spotify stock when it goes public later this month could end up sympathizing. The popular music-streaming app has revived the recorded music industry but done little to disrupt its balance of power. This is most obvious in the company\u2019s gross margin\u2014the gap between its revenues and variable costs. These costs consist mainly of the royalties it pays to the \u201cbig three\u201d rights holders, Universal Music, Sony Music Entertainment, and Warner...\n Musicians have long complained about the power of big record labels. Investors tempted to buy Spotify stock when it goes public later this month could end up sympathizing. The popular music-streaming app has revived the recorded music industry but done little to disrupt its balance of power. This is most obvious in the company\u2019s gross margin\u2014the gap between its revenues and variable costs. These costs consist mainly of the royalties it pays to the \u201cbig three\u201d rights holders, Universal Music, Sony Music Entertainment, and Warner Music, as well as Merlin, a consortium of independent labels."]
["Heard on the Street", "Last year the gross margin improved as Spotify signed new licensing deals. It hit 24.5% in the fourth quarter, up from 17.5% in the comparable period of 2016, according to the company prospectus published last week. But improving it to a level more typical of the tech industry will be a slow grind. Licensing deals are negotiated every couple of years, so investors will have to wait for the next chance to strike a new bargain. Growing bigger should help Spotify cut incrementally better deals, but won\u2019t resolve the basic problem that ownership of must-have content is concentrated in so few hands. The big three plus Merlin accounted for 87% of songs streamed on Spotify last year. Video-streaming giant\n            Netflix\n            \n      \u2014whose longtime Chief Financial Officer Barry McCarthy is now in the same role at Spotify\u2014ran into something like this problem in 2011, notes Wesley Lebeau,  a fund manager for CPR Asset Management. Faced with escalating content costs, it bet big on exclusive productions, starting with \u201cHouse of Cards.\u201d The gamble paid off so well that production houses are now scrambling to consolidate their bargaining power; hence the battle between Disney and Comcast for bits of\n        21st Century Fox\n.\n      Netflix had a 34% gross margin last year."]
["Heard on the Street", "But music is different: Apart from the concentration of rights ownership, new albums don\u2019t have the same marketing pull as a new TV series. Spotify\u2019s prospectus argues that \u201cpersonalization, not exclusivity, is key to our continued success.\u201d Competing with the record labels to get a better deal just doesn\u2019t seem a viable option. Spotify could boost gross margins by increasing prices. But unlike Netflix, which raised the cost of its key U.S. streaming package before Christmas, Spotify\u2019s monthly subscriptions fell to \u20ac5.32 ($6.55) last year, from \u20ac6.84 in 2015. This is partly because Spotify, in a bid to compete with rival Apple Music, rolled out \u201cfamily plans\u201d that give six household members access for only 50% more than the price of an individual subscription. But it could also reflect the different relationship consumers have with music, which they otherwise listen to free on the radio or Alphabet\u2019s YouTube. Netflix is much cheaper than a cable package; Spotify benefits from no such direct comparison. Private share transactions in February valued Spotify\u2019s equity at $19.7 billion, roughly 19 times last year\u2019s gross profits. The equivalent multiple for Netflix is 32 times. If investors want Spotify to be the Netflix for music, with a valuation to match, it needs to demonstrate more pricing power, both with consumers and the music industry. For all the growth on show in its prospectus, Spotify still looks like a company that will only ever make as much money as the big record labels let it."]
["Heard on the Street", " Write to Stephen Wilmot at stephen.wilmot@wsj.com \n              {{summary.headline}}\n             THANKS FOR READING The Wall Street Journal Continue Reading Your Article With a WSJ Membership Copyright \u00a92017 Dow Jones & Company, Inc. All Rights Reserved."]
["Markets Main", "Stock Exchanges Squabble Over End-of-Day Auctions    - WSJ"]
["Asia News", "North Korea\u2019s Missile Can Take Off But Might Not Survive Re-Entry, Seoul Says  - WSJ"]
["Markets Main", "\n    Goldman Sachs Explores a New World: Trading Bitcoin - WSJ\n   Goldman Sachs Explores a New World: Trading Bitcoin Move would make it the first big Wall Street firm to deal directly in the growing yet controversial cryptocurrency market Bitcoin is a digital currency that runs on a decentralized network of computers. Above, technicians inspect bitcoin mining machines in China.Photo: Qilai Shen/Bloomberg News By \nPaul Vigna\n,  \nTelis Demos\n and  \nLiz Hoffman\n  Goldman Sachs Group Inc. is weighing a new trading operation dedicated to bitcoin and other digital currencies, the first blue-chip Wall Street firm preparing to deal directly in this burgeoning yet controversial market, according to people familiar with the matter. Goldman\u2019s effort is in its early stages and may not proceed, the people said. The firm\u2019s interest, though, could boost bitcoin\u2019s standing among investors and fuel the\u00a0debate around digital currencies, which were initially viewed as havens for illicit activity...\n \nGoldman Sachs Group\n Inc.\n      is weighing a new trading operation dedicated to bitcoin and other digital currencies, the first blue-chip Wall Street firm preparing to deal directly in this burgeoning yet controversial market, according to people familiar with the matter. Goldman\u2019s effort is in its early stages and may not proceed, the people said. The firm\u2019s interest, though, could boost bitcoin\u2019s standing among investors and fuel the\u00a0debate around digital currencies, which were initially viewed as havens for illicit activity but are pushing further into the mainstream investment world."]
["Markets Main", "China in recent weeks has banned exchanges that trade bitcoin, fearing the virtual currency could provide an avenue for capital flight.\u00a0J.P. Morgan Chase & Co. Chief Executive James Dimon,  whose bank is the largest dealer in global currencies, last month called bitcoin a \u201cfraud\u201d and said he would fire any employee who traded it. Yet Japan\u2019s government has embraced bitcoin, creating regulations to legitimize its trading. India and Sweden have mused about creating their own virtual currencies, and the U.S. Federal Reserve has studied bitcoin and the technology underpinning it. Bitcoin pioneered the cryptocurrency movement, but after eight years, the virtual currency is still struggling to find mainstream acceptance. Author and WSJ Moneybeat reporter Paul Vigna joins Lunch Break's Tanya Rivero to discuss why many people talk about bitcoin, but most don't use it. Photo: Bloomberg \u201cIn response to client interest in digital currencies, we are exploring how best to serve them in this space,\u201d a Goldman spokeswoman said. Bitcoin is a digital currency that runs on a decentralized network of computers, rather than a centralized ledger under the control of a central bank or government. Users can exchange value directly, without a middleman such as a bank.  Big banks, including J.P. Morgan and Goldman, have dabbled in the technology behind bitcoin, known as blockchain, and opined on its potential to reshape industries. But they have been wary of venturing directly into a market whose early enthusiasts included anarchists and drug dealers."]
["Markets Main", "Bitcoin has been a popular tool of ransomware, like the 2017 WannaCry cyberattack. It was also used extensively on darkweb marketplaces like the Silk Road, which trafficked in illegal drugs. It has also been beset by frauds and Ponzi schemes and its anonymity complicates governments trying to track the people behind transactions. As digital coins proliferate and draw interest from professional investors, though, they become harder for Wall Street trading desks to ignore. Bitcoin\u2019s price has soared this year, from $969 to more than $5,000 last month before pulling back. Ethereum, a rival, traded as high as $400 after ending 2016 at $8. In all, nearly $150 billion of digital currencies are in circulation. Goldman\u00a0seeks to serve a growing cadre of institutional investors wagering on bitcoin. Its\u00a0effort could\u00a0eventually entail a team of traders and salespeople making markets in bitcoins much as they do Japanese yen or\n            Apple\n Inc.\n      shares. Keeping abreast of the day-to-day cryptocurrency market could also position Goldman to capitalize on further development of this market. Digital-currency proponents envision a world where coins will be widely accepted by online retailers and companies will use the tokens for cross-border commerce. Already, cryptocurrencies are infringing on some traditional banking activities. Some startup companies that historically might have hired banks to take them public are bypassing Wall Street by selling digital tokens, rather than shares, to the public. Such \u201cinitial coin offerings\u201d raised $1.3 billion over the past three months without paying fees to underwriting banks."]
["Markets Main", "Goldman\u2019s effort involves both its\u00a0currency-trading division and the bank\u2019s strategic investment group, the people said.\u00a0That suggests the firm believes bitcoin\u2019s future is more as a payment method rather than a store of value, like gold. Launched in 2009, bitcoin grew as a communal software project championed by cypherpunks, who embraced its technological promise, and libertarians, who cheered its independence from government influence.\u00a0In recent years, more sophisticated exchanges have cropped up to host trading, attracting professional investors. Some 70 hedge funds now invest in cryptocurrencies, according to research firm Autonomous NEXT. Exchange-traded funds meant to track digital currencies have so far faced pushback from regulators, but\u00a0they could\u00a0one day\u00a0give a wider base of investors a way to indirectly own bitcoin and create new opportunities for savvy traders. Such interest from institutional investors has propelled the bitcoin market to a size that merits banks\u2019 attention. About $750 million of bitcoin trades on exchanges every day, on par with the daily trading volume of shares of\n            Caterpillar\n Inc.,\n      the equipment maker. Already, a handful of nonbank finance firms, such as DRW Holdings LLC\u2019s Cumberland Mining\u00a0and Genesis Global Trading Inc., broker bitcoin trades for institutional investors that want to buy or sell larger amounts than exchanges could handle. That is a role that banks could easily step into. Wall Street firms also offer leverage to juice trading returns and hold assets on clients\u2019 behalf.\u00a0So far, though, none of the big banks have dealt directly in bitcoin."]
["Markets Main", "For starters, bitcoin is highly volatile. After doubling in price between July and early September, bitcoin lost 35% of its value\u00a0in two weeks. That exposes dealers to the risk of big, quick losses. But it also offers an opportunity for quick-footed traders to profit by anticipating price moves and facilitating panicked trading. Volatility has been sorely missing lately in traditional markets, leading to a slump in banks\u2019 trading revenue. Goldman, once known as the nimblest trader on Wall Street, has struggled more than peers. Revenue in its fixed-income division fell 21% from last year through June, dragged down by poor performance in commodities and currencies. Already, some of the infrastructure for trading bitcoin is cropping up. The Commodity Futures Trading Commission this summer approved the first derivatives exchange for cryptocurrencies. LedgerX, founded by two former Goldman traders, will clear options and futures that would allow dealers to protect themselves from drastic price swings and lock in profits. Many prominent financiers, including Mr. Dimon, believe central banks such as the Federal Reserve will move to shut down digital currencies before they go mainstream enough to rival government-backed notes. \nMorgan Stanley \n            \n      Chief Executive James Gorman recently took a nuanced view. He said bitcoin is \u201cobviously highly speculative, but it\u2019s not inherently bad.\u201d  Write to Paul Vigna at paul.vigna@wsj.com, Telis Demos at telis.demos@wsj.com and Liz Hoffman at liz.hoffman@wsj.com"]
["Markets Main", "\n              {{summary.headline}}\n             THANKS FOR READING The Wall Street Journal Continue Reading Your Article With a WSJ Membership Copyright \u00a92017 Dow Jones & Company, Inc. All Rights Reserved."]
["Economic Data", "\n    U.S. Retail Sales Declined as Consumers Remain Cautious - WSJ\n   U.S. Retail Sales Declined as Consumers Remain Cautious Sales have yet to post an increase in 2016 amid slow wage gains and troubles overseas Owner Tabatha Lozano, left, waiting on customers at the Sprinkle Splash Sweet Shoppe in New York on April 2.Photo: Richard B. Levine/Zuma Press By \nJeffrey Sparshott\n WASHINGTON\u2014U.S. retail sales fell last month as Americans cut back on auto purchases, a sign of consumer caution amid slow wage gains at home and troubles overseas. Sales at retail stores and restaurants slid 0.3% from the prior month to a seasonally adjusted $446.89 billion in March, the Commerce Department said Wednesday. Sales have fallen or been flat for each of the opening three months of the year. Economists...\n WASHINGTON\u2014U.S. retail sales fell last month as Americans cut back on auto purchases, a sign of consumer caution amid slow wage gains at home and troubles overseas. Sales at retail stores and restaurants slid 0.3% from the prior month to a seasonally adjusted $446.89 billion in March, the Commerce Department said Wednesday. Sales have fallen or been flat for each of the opening three months of the year. Economists surveyed by The Wall Street Journal had expected March sales would be unchanged from the prior month. Overall, the numbers suggest the economy is still growing but consumers have, at least temporarily, lost some momentum since mid-2015. "]
["Economic Data", "\u201cConsumer spending has been the main engine of growth in the U.S. for the past few years,\u201d said Dana Saporta, director of U.S. economics research at Credit Suisse.\u201dThis was probably still the case in [the first quarter], but that engine appears to have run slower than it did\u201d in the fourth quarter. Retail sales for February were revised to a flat reading, compared with the initially reported 0.1% decline. Sales fell 0.4% in January. Compared with a year earlier, March sales grew 1.7%. One big reason for March\u2019s weak overall reading was a drop in auto sales, one driver of spending last year. Spending on vehicles and parts tumbled 2.1% in March.  The Commerce Department report reflects the dollar value of sales. Separate sales data out earlier this month showed March sales at a seasonally adjusted annual rate of 16.5 million light vehicles, a disappointing figure following a record 17.5 million in 2015. Excluding motor vehicles, March retail sales were up 0.2% from the prior month. Excluding gasoline, sales were down 0.4%. Excluding both categories, sales advanced 0.1% last month.  Retail sales are a key barometer for overall consumer spending, which accounts for about two-thirds of economic output in the U.S. American households have benefited from relatively cheaper gasoline and an improving labor market for more than a year. But wages have been growing only slowly, other measures of the economy have been mixed, and financial markets have been volatile in the opening months of 2016."]
["Economic Data", "That has led to tepid spending on goods and services alongside higher saving rates. For the entire first quarter, retail sales are 0.1% lower than the final three months of 2015. Wednesday\u2019s report showed that Americans spent more last month at gasoline stations, likely a reflection of an uptick in fuel prices since February. Sales also climbed at building suppliers, and health and personal-care stores. Americans cut back at restaurants and bars, clothing stores and department stores. Despite a so-so first quarter for consumers, some economists expect overall spending to pick up in coming months. Since the end of 2015, the labor market has added 628,000 jobs and average hourly earnings are up 0.7%. \u201cWith employment gains still healthy and real incomes growing at a solid pace, we expect real consumption growth to rebound further over the first half of the year,\u201d said Steve Murphy, U.S. economist at Capital Economics. The Federal Reserve closely eyes consumer-spending data as a gauge of economic growth, and Fed officials pointed to solid outlays as a factor in their decision to raise interest rates in December for the first time in nearly a decade. But central bank officials have since decided to stand pat while the economy faces headwinds from overseas. Underscoring weakness abroad, the International Monetary Fund on Tuesday again cut its forecast for global growth prospects. The retail-sales data are adjusted for seasonal variations but not for price changes. The report doesn\u2019t include estimates for most services, which make up the bulk of consumer spending."]
["Economic Data", " Write to Jeffrey Sparshott at jeffrey.sparshott@wsj.com \n              {{summary.headline}}\n             THANKS FOR READING The Wall Street Journal Continue Reading Your Article With a WSJ Membership Copyright \u00a92017 Dow Jones & Company, Inc. All Rights Reserved."]
["World News", "Trump, Putin Discuss Crises in Syria and on Korean Peninsula - WSJ"]
["Asia News", "China Halts Import of North Korean Coal Until End of Year  - WSJ"]
["Commodities", "\n    World\u2019s Biggest Producer Doubles Cobalt Taxes Amid Electric-Vehicle Boom - WSJ\n   World\u2019s Biggest Producer Doubles Cobalt Taxes Amid Electric-Vehicle Boom Miners decry move as \u2018total chaos\u2019  A woman separating cobalt from mud and rocks near a mine in Congo. Photo: federico scoppa/Agence France-Presse/Getty Images By \nNicholas Bariyo\n Congo is moving to double taxes on cobalt, a move mining companies warned would inhibit investment in a metal experiencing a boom due to its use in cellphones and electric vehicles. The Central Africa country holds as much as two-thirds of the world\u2019s cobalt, putting it at the center of a growing piece of the global economy. The price of cobalt has doubled since the beginning of 2017 as mining, technology and auto companies rush to secure supplies of a metal that is a crucial ingredient in the lithium-ion battery. Congo is moving to double taxes on cobalt, a move mining companies warned would inhibit investment in a metal experiencing a boom due to its use in cellphones and electric vehicles. The Central Africa country holds as much as two-thirds of the world\u2019s cobalt, putting it at the center of a growing piece of the global economy. The price of cobalt has doubled since the beginning of 2017 as mining, technology and auto companies rush to secure supplies of a metal that is a crucial ingredient in the lithium-ion battery."]
["Commodities", "The Congolese Senate passed late Wednesday the new mining code unanimously with the support of President Joseph Kabila,  who is expected to sign it into law. Over the past three years, Congo has struggled to raise enough revenues to pay public workers and fund social projects, fueling discontent across the impoverished nation, roughly the size of Western Europe. A Congolese government spokesman said the new taxes\u2014which also raise levies on copper and nickel\u2014would give the country\u2019s 80 million people \u201c a fair share\u201d of its natural resources. Mining-industry groups lobbied against the law unsuccessfully and decried its potential impact on Thursday. The new taxes would hit cobalt producers like Swiss commodities giant\n            Glencore\n            \n      PLC and potentially make the metal more expensive for automakers and technology companies trying to lockdown supplies. \u201cThis revised mine code will hurt investments in a significant way,\u201d said John Nkono,  the secretary-general of the mine industry group Chamber of Mines, in an interview. \u201cGovernment has ignored our advice on almost every aspect including on royalties and tax rates\u2026it is total chaos.\u201d Glencore declined to comment. The company pointed to a statement in December signed by a Congolese subsidiary that said the country\u2019s mining-reform plan would \u201chave a major negative impact on ongoing mining projects in the Democratic Republic of the Congo.\u201d"]
["Commodities", "Congo first attempted to revise the 2002 mining code three years ago before suddenly withdrawing it following a slump in global metal prices, amid fierce objection from miners. In May last year, the government reintroduced the bill, saying that despite strong growth registered by the mining sector, it continues to lag behind in terms of revenue contributions to government.  Mr. Kabila is in the midst of a political crisis as he refuses to step down after the official end of his tenure in 2016 and tries to extend his power. \u201cThe adoption of this bill coincides with a time where President Kabila needs more resources to keep himself in power,\u201d said George Ott,  an analyst with NKC African Economics \u201cIt also provides him with the opportunity to use the newfound revenue on projects to salvage what is left of his legitimacy and to dampen opposition.\u201d Under the revised code, Congo will classify metals such as cobalt and Tantalum, a rare blue-gray metal used in smartphones, as \u201cstrategic substances\u201d, allowing government to tax them at higher rates. BMO Capital Markets expects cobalt prices to double in the next two years. \u201cMr. Kabila is betting on the global trends in cobalt demand, in which the DRC will remain the essential source that will leave international mining companies with little option but to adapt to the regulatory changes,\u201d Mr. Ott said.  Corrections & Amplifications   Joseph Kabila is the president of Congo. An earlier version of this article spelled Mr. Kabila\u2019s surname incorrectly. "]
["Commodities", " Write to Nicholas Bariyo at nicholas.bariyo@wsj.com  \n              {{summary.headline}}\n             THANKS FOR READING The Wall Street Journal Continue Reading Your Article With a WSJ Membership Copyright \u00a92017 Dow Jones & Company, Inc. All Rights Reserved."]
["Technology", "\n    Social-Media Companies Forced to Confront Misinformation and Harassment - WSJ\n   Social-Media Companies Forced to Confront Misinformation and Harassment Sites struggle to find a balance between being havens for misinformation and censors of free speech Twitter, Facebook and Google are taking steps to reduce fake news, misinformation, and harassment on the internet after users expressed concerns that false news stories and hate speech fueled divisiveness in the recent presidential campaign. Photo: Bloomberg News By \nDeepa Seetharaman\n,  \nJack Nicas\n and  \nNathan Olivarez-Giles\n Ongoing complaints about misinformation and hate speech on the internet are forcing social-media companies to confront whether they need to take more responsibility for the content on their sites.  Twitter Inc. on Tuesday said it would let users block notifications of tweets that include specific words, among other moves, in an effort to combat harassment on the short-messaging service. On...\n Ongoing complaints about misinformation and hate speech on the internet are forcing social-media companies to confront whether they need to take more responsibility for the content on their sites. \nTwitter\n Inc.\n      on Tuesday said it would let users block notifications of tweets that include specific words, among other moves, in an effort to combat harassment on the short-messaging service. On Monday,\n            Facebook\n Inc.\n      said it would bar websites that post fabricated or misleading news articles from using its ad-selling tools. But it is unclear how Facebook will identify those sites, and they might still appear in the more-heavily-trafficked news feed, a source of news for 44% of Americans, according to Pew Research."]
